page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
0,"URN No. Benefit Illustration for Pramerica Life Smart Income Product Code: T16 Quote Generated by: PLIL Quotation Date: Nov 24, 2021 This benefit illustration is intended to show year-wise premiums payable and benefits under the policy. The illustration is in accordance with the guidelines set by Life Insurance Council & Insurance Regulatory and Development Authority of India. Some benefits are guaranteed and some benefits are variable with returns based on the future performance of your insurer carrying on life insurance business. If your policy offers guaranteed benefits then these will be clearly marked “guaranteed” in the illustration table on this page. If your policy offers variable benefits then the illustrations on this page will show two different rates of assumed future investment returns. These assumed rates of return are not guaranteed and they are not the upper or lower limits of what you might get back, as the value of your policy is dependent on a number of factors including actual future investment performance.",1042,164,260.5,"[-6.43179379e-03  1.27359582e-02 -4.09521833e-02 -1.34990662e-02
 -2.72347108e-02  1.67280380e-02  3.27972881e-02  1.45029034e-02
 -1.18766762e-02  3.84637229e-02  7.28328153e-02  3.52190062e-02
  2.86813639e-02  6.63124993e-02 -1.80250145e-02 -1.23750782e-02
  9.31489002e-03  3.15162528e-04  2.95966361e-02  1.06904889e-02
 -4.47523631e-02  1.04611320e-02 -5.99883385e-02  3.22613642e-02
 -2.06227531e-03  9.78695787e-03  3.98280658e-02  1.81527750e-03
 -1.32679602e-03 -5.58136925e-02  2.02509686e-02 -1.04829087e-03
  8.63835122e-03 -4.30368558e-02  2.40785812e-06 -9.29883122e-02
  2.97844433e-03  3.18425447e-02 -1.99396666e-02  1.11405496e-02
 -2.52977721e-02  4.00072448e-02 -1.47689041e-02 -3.25222779e-03
  8.21311306e-03  2.60880832e-02  4.19537984e-02  5.57533465e-02
 -5.96038513e-02 -5.21613983e-03  1.70142006e-03  3.04632913e-03
 -6.31721914e-02 -4.05786037e-02  2.52581351e-02 -3.92955691e-02
 -5.61606791e-03 -1.03210993e-02 -7.19014369e-03 -1.13362372e-02
  1.19608622e-02  3.83119881e-02  2.07972247e-02  3.34629677e-02
  6.10796027e-02  1.14376834e-02  1.70797724e-02 -5.67850210e-02
  3.18106152e-02 -1.61312167e-02  1.08496416e-02  5.21736853e-02
  1.49300462e-02  1.75888408e-02 -4.44125868e-02 -5.00484817e-02
 -2.30699331e-02  1.14246272e-02  2.27422751e-02 -1.51254302e-02
  7.07179029e-03  8.37229937e-02 -2.36390699e-02 -9.04938765e-03
 -1.12718102e-02  3.04126851e-02 -1.11350026e-02  2.63543334e-02
  2.73756180e-02 -2.76060160e-02  3.11863050e-02 -1.28986314e-02
 -1.51723912e-02 -6.13844674e-03  7.06542954e-02 -6.08614879e-03
  3.82511169e-02 -9.64385457e-03  7.43536279e-02 -1.20382886e-02
  6.74467981e-02  1.43784303e-02 -5.23587093e-02  3.35385837e-02
 -3.62126790e-02 -2.08420735e-02 -4.37055230e-02 -4.98946346e-02
 -1.08174114e-02  6.24132678e-02  1.66087747e-02  1.75813888e-03
  5.31363189e-02  1.13821477e-01  6.33072713e-03 -3.22111649e-03
 -1.13868415e-01  5.72448876e-03 -3.36771198e-02  1.16581451e-02
  8.15001428e-02 -4.15749336e-03 -1.94137897e-02 -4.66409363e-02
 -7.83241019e-02  6.89830780e-02 -8.53477865e-02  1.65595599e-02
  6.21435558e-03 -5.30845597e-02 -3.16378661e-02  1.00911409e-02
  2.17744578e-02 -3.32195833e-02 -3.86590585e-02  3.45443562e-02
  2.97568589e-02 -3.05972509e-02 -3.06384657e-02 -1.95556264e-02
  3.54600139e-02 -6.13095239e-04 -1.70872938e-02  7.72658270e-03
 -1.99625194e-02 -2.26489566e-02 -7.09012663e-03 -1.84527766e-02
 -8.28748685e-04 -2.29294924e-03  1.75238661e-02 -5.16004441e-03
  3.63350310e-03  7.30251381e-03 -5.48933726e-03  2.32211445e-02
  3.17212678e-02  6.98065665e-03 -3.02090240e-03 -2.41946895e-02
 -1.40775358e-02  1.57946292e-02 -6.02110550e-02 -1.06627643e-02
  1.40862931e-02  4.08621803e-02  5.77459224e-02  7.21943611e-03
 -2.67714243e-02 -5.52451126e-02 -3.69932353e-02 -5.72780706e-02
  2.74311006e-02  1.46414470e-02  1.56169208e-02  3.16774622e-02
  4.39940169e-02  5.80390543e-03 -6.98574334e-02 -6.39800448e-03
  5.96034515e-04 -1.25213787e-01 -3.94191314e-03 -1.76680014e-02
 -1.95637215e-02  3.98561433e-02 -7.47516844e-03 -3.21939848e-02
 -2.58462485e-02  1.30330082e-02  9.88164265e-03 -5.66382557e-02
 -7.24645406e-02 -2.57646423e-02  9.42260772e-03  7.82920718e-02
  5.60384169e-02  1.83864199e-02  1.36095872e-02  4.35149223e-02
 -2.17371751e-02 -7.00227693e-02  7.77706578e-02  7.00118346e-03
 -3.25554662e-04 -1.94498189e-02 -4.98519130e-02  2.59664021e-02
 -1.56503990e-02 -3.52854165e-03  3.26163061e-02  2.99109444e-02
  2.59211957e-02  1.43705932e-02 -1.59329101e-02  7.12853903e-03
  1.03821829e-02  6.80491775e-02 -1.71252023e-02  2.32230257e-02
 -8.00593570e-03  4.22524214e-02  1.13926381e-02 -2.78768893e-02
  7.12634111e-03  4.24396880e-02  1.97765827e-02 -3.70853171e-02
  9.27117560e-03  2.22580787e-03  1.08008888e-02  1.59166995e-02
  1.74468793e-02 -4.52546142e-02 -1.01911100e-02  5.59823699e-02
 -1.30017372e-02  6.95074052e-02 -3.91898192e-02  9.48076323e-03
  1.47595098e-02 -3.79844904e-02  2.28451304e-02  4.11621557e-04
 -2.41372697e-02  2.44231150e-02 -1.79408083e-03 -1.46632409e-02
  2.02732459e-02  1.19745219e-03  1.39325559e-02 -2.01596841e-02
  2.75302771e-02 -2.29671448e-02 -2.25515570e-02  1.32310726e-02
 -8.58151391e-02  3.97296483e-03 -1.03926003e-01  7.06081465e-02
 -1.14148958e-02 -3.83847840e-02 -3.55329551e-02 -4.83065210e-02
  6.98776767e-02 -3.51080932e-02  5.80339245e-02  4.47097309e-02
  3.28779034e-02 -2.06056498e-02  8.65768176e-03  2.52565444e-02
  2.69606747e-02  1.25970123e-02 -2.23219711e-02 -5.47644123e-02
 -1.17934942e-02  3.91293950e-02 -2.34388523e-02  3.12452503e-02
 -2.92826705e-02 -1.05595263e-02  3.29599506e-03  1.61799602e-02
  2.91244630e-02 -4.15023603e-03  5.33333868e-02 -2.60375924e-02
 -1.97181758e-02 -4.16247640e-03  4.11443375e-02 -1.27018401e-02
 -3.11474595e-02  3.49801183e-02 -4.36468907e-02 -2.54993904e-02
 -7.61278272e-02  4.63129245e-02  3.07755657e-02  3.14498134e-02
 -7.94296861e-02  3.73428948e-02 -4.63069379e-02 -4.02339362e-02
 -3.83924432e-02  6.95457077e-03  7.56053999e-02  8.63459185e-02
 -3.09936125e-02 -2.72491723e-02 -1.10045765e-02  5.35205472e-03
  5.59152395e-04  7.50144338e-03  1.68919694e-02 -6.05477626e-03
 -2.51200050e-03 -1.59719761e-03  2.12717019e-02  1.16752990e-01
  3.35828327e-02 -3.28687169e-02  1.49701186e-03  4.11893949e-02
 -2.50820871e-02 -3.92235592e-02 -5.25750220e-02 -2.71856762e-03
 -5.36235720e-02 -4.95830625e-02  6.55005407e-03 -4.44804616e-02
 -3.03908940e-02 -4.99717556e-02  2.69378684e-02 -8.69521573e-02
 -3.56532969e-02 -1.00868931e-02 -1.55356256e-02 -1.69773549e-02
 -6.18286282e-02 -4.84806038e-02 -1.25329765e-02 -7.65120611e-02
  6.50626719e-02 -1.89420506e-02 -4.80777062e-02  1.51698627e-02
  3.96353118e-02 -5.25465794e-03  4.71778167e-03 -9.62492265e-03
 -2.64464114e-02  1.32726412e-02  1.44142844e-03 -1.30284289e-02
  7.18068331e-04  3.45709920e-03 -1.70879345e-02  2.03816015e-02
 -5.36614563e-03 -5.76151162e-02 -7.78328720e-03  4.14277688e-02
 -5.62571874e-03  5.23378663e-02  1.92840677e-02 -1.45889390e-02
  2.61513460e-02  1.53648220e-02 -4.12318809e-03  2.57857759e-02
  1.51387891e-02  1.74076669e-02 -2.86779329e-02 -5.64048067e-03
 -4.96892072e-03 -1.37483124e-02  1.04089295e-02 -2.41324492e-02
 -1.98926814e-02 -2.30814796e-02  8.51263180e-02  8.55685864e-03
 -2.87556797e-02 -2.18186295e-03  1.01268245e-02 -7.27036297e-02
 -3.65769863e-02 -1.21205195e-03 -1.17629394e-02  2.60641519e-02
 -4.49520163e-02  8.39876756e-02 -1.64844245e-02  3.76325436e-02
 -2.74118334e-02  3.82043235e-02 -1.37073481e-02  1.36593804e-02
 -3.91448336e-03 -3.71176936e-02 -4.71948041e-03  2.66960580e-02
 -4.14327644e-02 -5.30331954e-02  1.10663518e-01 -2.30678469e-02
 -1.80706680e-02 -8.04910436e-03  1.51624754e-02 -3.68505232e-02
  4.73699579e-03  1.30527280e-02  9.06290859e-02 -6.00816042e-04
 -3.72680165e-02 -7.65489414e-03  1.14783207e-02 -3.92579846e-02
  2.74950583e-02  2.89310683e-02 -2.68879943e-02 -3.09094228e-02
 -1.13270478e-02 -9.36460309e-03  6.30732924e-02 -2.10781302e-02
 -2.90893354e-02  3.11602093e-03 -9.03875567e-03  1.51975593e-02
 -5.12421615e-02  5.70891500e-02 -3.67464833e-02 -1.59197003e-02
  2.28255652e-02 -2.01491993e-02 -3.64834964e-02 -1.29607664e-02
 -7.30345445e-03  9.54379700e-03  8.95336643e-02  1.46756796e-02
 -6.41435385e-02  1.79393236e-02  2.01597530e-03  6.46446347e-02
 -2.46251374e-02 -4.82452512e-02  7.25673139e-03  1.09848594e-02
  1.05516436e-02  2.10858006e-02  1.70352925e-02 -2.49896459e-02
 -7.85892010e-02 -4.34993580e-02 -1.08123776e-02  2.77171424e-03
  4.59218286e-02  6.17564507e-02 -1.91404838e-02 -3.65467668e-02
  7.01582134e-02  8.08252618e-02  2.13306118e-02  3.40458495e-03
 -3.85066271e-02 -3.60531434e-02  4.60585579e-02  1.20459935e-02
 -5.73516532e-04  1.20263686e-03 -3.89004499e-03 -4.34589311e-02
 -2.77184378e-02  3.93278971e-02 -9.09943506e-03 -6.80261059e-04
  2.25686152e-02  3.50279431e-03  4.55028117e-02 -1.56531222e-02
  8.53093341e-04  4.86942530e-02  3.15848999e-02 -3.57647496e-03
  6.77443924e-04 -3.44412103e-02  4.71817851e-02 -2.31629368e-02
  4.67890361e-03 -2.11442937e-03  3.05563100e-02  1.42813483e-02
 -4.11974499e-04 -3.39536071e-02  2.47948291e-03 -2.09389143e-02
 -9.74813290e-03  3.60912345e-02  2.29020305e-02 -3.91098438e-03
 -9.35569406e-03  2.73509938e-02  6.88724313e-03  3.50984447e-02
 -4.28134166e-02 -1.79820359e-02  5.35966270e-03  1.11803059e-02
  4.02693488e-02 -8.63935351e-02  5.05626537e-02  3.09228171e-02
 -5.11706024e-02 -2.57046893e-02  3.21141072e-02 -6.33248314e-02
  2.71640085e-02 -7.41023943e-03  5.43610975e-02 -9.34156775e-03
 -2.05545928e-02  2.82038618e-02  1.42907724e-02 -2.23616045e-02
 -5.99425212e-02  3.92547213e-02  6.39272258e-02 -7.72081837e-02
 -9.20578316e-02  4.62223627e-02 -1.98535807e-02 -3.04922163e-02
 -1.61182452e-02  1.87637098e-02 -4.63316496e-03 -2.50241216e-02
 -3.76434438e-02 -2.27047913e-02  1.72565319e-02 -4.04871739e-02
  4.54268754e-02 -8.80851410e-03 -1.45579944e-03 -4.02057320e-02
 -1.20295817e-02 -5.56389838e-02  3.11524402e-02  2.92213317e-02
 -4.55980562e-02  1.53281940e-02 -5.53265177e-02 -6.90734219e-33
 -3.64850499e-02 -2.30820887e-02 -3.49455811e-02  2.89492849e-02
  2.07252987e-03  2.72866469e-02 -2.10991800e-02 -1.98248457e-02
 -4.67520021e-03 -3.90415192e-02  3.45521271e-02  7.97929522e-03
  3.06739286e-02  3.88071835e-02  3.19539942e-02 -5.89132719e-02
 -2.84403339e-02  1.38374465e-02 -1.81151889e-02 -2.13396531e-02
 -1.76506136e-02  6.48784335e-04  3.54223922e-02  1.73292123e-02
  5.71735837e-02  4.98915091e-02  2.10131723e-02 -4.46981452e-02
  3.68471965e-02 -3.87247768e-03  9.35667939e-03 -2.37915441e-02
  2.34832838e-02 -2.47277762e-03  1.32119246e-02  1.73883624e-02
 -2.58472096e-02 -2.25123856e-02 -9.95588489e-03  4.42632064e-02
 -1.06858917e-01 -6.26511723e-02  3.84019651e-02 -9.66638792e-03
 -3.76456641e-02 -4.06930894e-02 -1.66459673e-03  2.15885509e-02
  2.31240448e-02 -8.51537809e-02 -1.56493708e-02 -4.02245950e-03
 -1.90059338e-02  5.39527684e-02 -1.63214188e-02 -2.92739132e-04
  3.06457300e-02  4.43089828e-02  4.04650830e-02 -4.48128022e-02
 -7.15544447e-02  6.31418079e-02 -9.86796245e-03 -4.59344164e-02
 -1.77383292e-02 -2.56706439e-02 -7.97402263e-02  4.16481644e-02
 -3.27453800e-02 -2.87189111e-02  1.47207510e-02 -1.97088942e-02
 -3.75527926e-02 -5.73882973e-03  2.31630355e-02 -4.96491343e-02
 -1.26300007e-02  6.03281856e-02  3.13824601e-02  2.77565680e-02
  2.33354662e-02  1.49588399e-02  1.01604695e-02 -2.02620812e-02
 -9.96538531e-03 -1.36162271e-03 -3.64650376e-02 -2.91910808e-04
  5.23535982e-02 -7.46129453e-03  7.27908984e-02  4.32637334e-02
 -4.97411974e-02  8.03799834e-03  4.49944846e-03  1.67071540e-02
  3.02609392e-02 -2.29018414e-03 -3.29735992e-03 -3.64786610e-02
  3.79351526e-02  1.40322372e-02 -2.44835764e-02  3.90599528e-03
  1.59336012e-02  1.41222989e-02  4.00214158e-02 -1.87765323e-02
 -6.01043999e-02  1.24417106e-02  7.14563159e-03 -1.68316737e-02
  6.26114905e-02 -6.60064444e-02  1.21434471e-02 -3.43649946e-02
 -3.86340613e-03 -1.64995622e-02  3.87962088e-02 -2.51852139e-03
  3.46008576e-02  5.36669381e-02 -6.03671046e-03  2.00491380e-02
 -3.17929126e-02  1.76478829e-02 -2.25138012e-02  2.13149805e-02
 -2.07642131e-02 -5.09049417e-03  3.73377092e-02 -7.61024468e-03
  3.15378571e-07  1.07026566e-02  8.77065584e-02  1.82855278e-02
  1.86356585e-02  8.30992777e-03  6.59192307e-03 -5.50232604e-02
  1.93320867e-02  3.31341103e-02  3.10758576e-02  6.03625402e-02
 -4.96720113e-02  3.82897840e-03 -5.78307314e-03 -4.46894281e-02
 -1.54492855e-02  2.64318399e-02 -1.35360686e-02 -6.21443391e-02
 -2.91846860e-02  4.31284420e-02  1.31476391e-02  3.29904854e-02
  1.11999465e-02  2.44141612e-02  4.94455034e-03  3.02345697e-02
 -1.00380518e-01 -6.91079162e-03 -6.18601292e-02  8.59217998e-03
  1.63017847e-02  2.97704991e-02 -7.68939266e-03 -2.81296056e-02
  1.51812902e-03  4.68145981e-02  8.26004744e-02  6.49711629e-03
  8.04011058e-03  1.55414185e-02 -6.68922141e-02  4.07281071e-02
 -1.03162797e-02  1.62301436e-02  5.15631884e-02 -7.17039108e-02
 -3.60388570e-02 -2.37795096e-02  1.06028123e-02  5.27224205e-02
  6.58898428e-03 -3.57190073e-02  3.07853539e-02  1.17454566e-02
  9.07175243e-03  3.03648524e-02  1.93924103e-02  1.26360347e-02
  5.37345074e-02 -1.41942520e-02 -9.71930474e-03 -7.51348585e-03
  9.99940261e-02  3.56130004e-02 -6.92038760e-02 -3.31146233e-02
  3.55885506e-34 -5.36669083e-02 -5.84628619e-02 -2.37510204e-02
 -2.75774933e-02  3.83060351e-02  2.50304826e-02  5.81076294e-02
  1.71399023e-02 -3.41986329e-03  7.70852016e-03 -2.36335620e-02]"
